Hospital_Id,Hospital_name,State,Insurance
6933,The Johns Hopkins Hospital,West Virginia,yes
6934,Stanford Health Care-Stanford Hospital,Alaska,no
6935,Cedars-Sinai Medical Center,Wisconsin,yes
6936,Hospitals of the University of Pennsylvania,Florida,yes
6937,Stanford Health Care-Stanford Hospital,IllinoisIndiana,yes
6938,Hospitals of the University of Pennsylvania,Utah,yes
6939,Duke University Hospital,Louisiana,yes
6940,UCLA Medical Center,Massachusetts,yes
6941,Mayo Clinic - Phoenix,Arkansas,yes
6942,NYU Langone Hospital,PennsylvaniaRhode Island,yes
6943,Duke University Hospital,Alabama,no
6944,University of Michigan Hospitals,Tennessee,no
6945,Stanford Health Care-Stanford Hospital,South Carolina,yes
6946,Cleveland Clinic Fairview Hospital,West Virginia,no
6947,NYU Langone Hospital,North Carolina,yes
6948,The Johns Hopkins Hospital,MontanaNebraska,yes
6949,The Johns Hopkins Hospital,Kentucky,no
6950,Duke University Hospital,Kansas,no
6951,The Mount Sinai Hospital,New Mexico,yes
6952,UCSF Medical Center,New Hampshire,yes
6953,Brigham And Women's Hospital,Kansas,yes
6954,NYU Langone Hospital,Washington,yes
6955,University of Wisconsin Hospital,Utah,yes
6956,Mayo Clinic - Phoenix,Michigan,no
6957,Mayo Clinic,Nevada,yes
6958,Cleveland Clinic,Alaska,yes
6959,Mayo Clinic,Louisiana,no
6960,UCLA Medical Center,Connecticut,yes
6961,NYU Langone Hospital,North Dakota,no
6962,Stanford Health Care-Stanford Hospital,Nevada,no
6963,Ronald Reagan UCLA Medical Center,Arkansas,no
6964,Ronald Reagan UCLA Medical Center,Mississippi,no
6965,Massachusetts General Hospital,Oregon,no
6966,Massachusetts General Hospital,Hawaii,yes
6967,NYU Langone Hospital,Virginia,yes
6968,UCSF Medical Center,Idaho,no
6969,Hospitals of the University of Pennsylvania,South Carolina,yes
6970,Ronald Reagan UCLA Medical Center,Virginia,yes
6971,UCSF Medical Center,West Virginia,yes
6972,Stanford Health Care-Stanford Hospital,Colorado,yes
6973,The Mount Sinai Hospital,Georgia,no
6974,Cedars-Sinai Medical Center,Nevada,no
6975,NYU Langone Hospital,Oregon,no
6976,Brigham And Women's Hospital,Wisconsin,no
6977,The Johns Hopkins Hospital,Oregon,no
6978,Mayo Clinic - Phoenix,Virginia,yes
6979,UCSF Medical Center,Iowa,no
6980,NYU Langone Hospital,Colorado,no
6981,University of Wisconsin Hospital,New Mexico,yes
6982,Ronald Reagan UCLA Medical Center,Washington,no
6983,UCSF Medical Center,Florida,no
6984,UCSF Medical Center,Virginia,yes
6985,UCSF Medical Center,Delaware,no
6986,Ronald Reagan UCLA Medical Center,South Carolina,no
6987,University of Wisconsin Hospital,Oklahoma,no
6988,Cleveland Clinic Fairview Hospital,Mississippi,yes
6989,The Mount Sinai Hospital,MontanaNebraska,no
6990,The Mount Sinai Hospital,New York,no
6991,The Johns Hopkins Hospital,New Mexico,yes
6992,Mayo Clinic - Phoenix,Delaware,no
6993,UCSF Medical Center,North Carolina,yes
6994,Cleveland Clinic,New Hampshire,no
6995,Massachusetts General Hospital,Michigan,no
6996,Northwestern Memorial Hospital,Iowa,no
6997,The Johns Hopkins Hospital,New Mexico,yes
6998,NYU Langone Hospital,Arizona,no
6999,The Mount Sinai Hospital,Nevada,no
7000,The Johns Hopkins Hospital,Kansas,no
7001,Mayo Clinic,Hawaii,yes
7002,Massachusetts General Hospital,Alaska,yes
7003,Mayo Clinic,Idaho,yes
7004,The Johns Hopkins Hospital,West Virginia,yes
7005,Brigham And Women's Hospital,South Carolina,no
7006,The Mount Sinai Hospital,Utah,no
7007,Northwestern Memorial Hospital,IllinoisIndiana,no
7008,UCLA Medical Center,South Carolina,yes
7009,The Mount Sinai Hospital,West Virginia,yes
7010,Cleveland Clinic,Georgia,no
7011,UCLA Medical Center,MontanaNebraska,yes
7012,University of Wisconsin Hospital,MontanaNebraska,no
7013,The Johns Hopkins Hospital,Arkansas,yes
7014,Ronald Reagan UCLA Medical Center,Tennessee,no
7015,University of Michigan Hospitals,Missouri,no
7016,University of Michigan Hospitals,Kansas,yes
7017,NYU Langone Hospital,Arizona,no
7018,Ronald Reagan UCLA Medical Center,Arizona,yes
7019,University of Michigan Hospitals,Minnesota,yes
7020,Massachusetts General Hospital,Washington,no
7021,Cleveland Clinic Fairview Hospital,Texas,yes
7022,The Mount Sinai Hospital,Missouri,yes
7023,Cleveland Clinic,West Virginia,no
7024,University of Wisconsin Hospital,Massachusetts,no
7025,Massachusetts General Hospital,North Carolina,yes
7026,Duke University Hospital,North Carolina,no
7027,Stanford Health Care-Stanford Hospital,Georgia,no
7028,Hospitals of the University of Pennsylvania,Missouri,yes
7029,UCSF Medical Center,Arizona,no
7030,Mayo Clinic,Alaska,yes
7031,Hospitals of the University of Pennsylvania,Michigan,yes
7032,UCSF Medical Center,Iowa,no
7033,The Mount Sinai Hospital,Iowa,no
7034,Massachusetts General Hospital,Oklahoma,no
7035,NYU Langone Hospital,Wisconsin,no
7036,Mayo Clinic - Phoenix,North Carolina,yes
7037,Cleveland Clinic Fairview Hospital,Kentucky,yes
7038,New York-Presbyterian Hospital,Delaware,yes
7039,UCLA Medical Center,Colorado,no
7040,Mayo Clinic,Arizona,yes
7041,Stanford Health Care-Stanford Hospital,West Virginia,yes
7042,Brigham And Women's Hospital,New York,no
7043,Hospitals of the University of Pennsylvania,Mississippi,yes
7044,Cleveland Clinic,North Dakota,yes
7045,Stanford Health Care-Stanford Hospital,West Virginia,no
7046,Duke University Hospital,Oklahoma,yes
7047,Hospitals of the University of Pennsylvania,Wyoming,yes
7048,Brigham And Women's Hospital,Hawaii,yes
7049,NYU Langone Hospital,Minnesota,no
7050,Cedars-Sinai Medical Center,Arizona,yes
7051,Stanford Health Care-Stanford Hospital,South Carolina,no
7052,UCSF Medical Center,West Virginia,no
7053,UCLA Medical Center,West Virginia,no
7054,Hospitals of the University of Pennsylvania,South Carolina,yes
7055,Northwestern Memorial Hospital,New York,yes
7056,Brigham And Women's Hospital,Missouri,yes
7057,Hospitals of the University of Pennsylvania,Missouri,yes
7058,The Mount Sinai Hospital,Ohio,no
7059,Stanford Health Care-Stanford Hospital,Idaho,no
7060,New York-Presbyterian Hospital,Arkansas,yes
7061,UCSF Medical Center,Connecticut,no
7062,Ronald Reagan UCLA Medical Center,Hawaii,no
7063,University of Wisconsin Hospital,Colorado,yes
7064,Stanford Health Care-Stanford Hospital,New Hampshire,no
7065,UCLA Medical Center,South Carolina,no
7066,University of Michigan Hospitals,Kansas,no
7067,Ronald Reagan UCLA Medical Center,Nevada,yes
7068,Stanford Health Care-Stanford Hospital,Massachusetts,yes
7069,Cleveland Clinic,Michigan,yes
7070,University of Wisconsin Hospital,Kentucky,no
7071,Cleveland Clinic Fairview Hospital,Maine,yes
7072,University of Wisconsin Hospital,Arizona,no
7073,UCSF Medical Center,South Dakota,no
7074,Duke University Hospital,California,yes
7075,New York-Presbyterian Hospital,New York,no
7076,Cleveland Clinic Fairview Hospital,Ohio,no
7077,University of Michigan Hospitals,New Hampshire,yes
7078,The Mount Sinai Hospital,Arizona,no
7079,NYU Langone Hospital,Colorado,yes
7080,Mayo Clinic - Phoenix,Minnesota,yes
7081,UCLA Medical Center,Oregon,yes
7082,New York-Presbyterian Hospital,Alabama,no
7083,UCSF Medical Center,New Mexico,yes
7084,Ronald Reagan UCLA Medical Center,North Carolina,no
7085,UCSF Medical Center,IllinoisIndiana,yes
7086,University of Wisconsin Hospital,Virginia,no
7087,UCSF Medical Center,Delaware,no
7088,Mayo Clinic - Phoenix,Colorado,yes
7089,The Johns Hopkins Hospital,Minnesota,no
7090,UCSF Medical Center,Ohio,yes
7091,University of Michigan Hospitals,Kentucky,yes
7092,Northwestern Memorial Hospital,Georgia,no
7093,The Johns Hopkins Hospital,Iowa,yes
7094,The Johns Hopkins Hospital,Idaho,yes
7095,Stanford Health Care-Stanford Hospital,Delaware,yes
7096,Mayo Clinic,Colorado,no
7097,Massachusetts General Hospital,North Carolina,no
7098,Mayo Clinic,South Dakota,yes
7099,The Mount Sinai Hospital,Alabama,no
7100,Brigham And Women's Hospital,North Dakota,no
7101,UCSF Medical Center,Oklahoma,yes
7102,University of Wisconsin Hospital,New Jersey,yes
7103,Mayo Clinic - Phoenix,Maryland,yes
7104,University of Wisconsin Hospital,North Carolina,yes
7105,UCSF Medical Center,Florida,no
7106,Cedars-Sinai Medical Center,Louisiana,yes
7107,Cedars-Sinai Medical Center,Mississippi,yes
7108,University of Michigan Hospitals,Mississippi,no
7109,Cleveland Clinic Fairview Hospital,Minnesota,no
7110,University of Wisconsin Hospital,MontanaNebraska,yes
7111,Stanford Health Care-Stanford Hospital,Arizona,yes
7112,NYU Langone Hospital,IllinoisIndiana,no
7113,Massachusetts General Hospital,Hawaii,no
7114,Stanford Health Care-Stanford Hospital,Texas,no
7115,Brigham And Women's Hospital,Colorado,no
7116,New York-Presbyterian Hospital,Louisiana,no
7117,University of Wisconsin Hospital,Wyoming,yes
7118,Northwestern Memorial Hospital,Georgia,yes
7119,The Johns Hopkins Hospital,South Carolina,yes
7120,Brigham And Women's Hospital,Maine,no
7121,UCLA Medical Center,IllinoisIndiana,no
7122,Cleveland Clinic Fairview Hospital,Alaska,no
7123,Ronald Reagan UCLA Medical Center,South Carolina,no
7124,Ronald Reagan UCLA Medical Center,Colorado,yes
7125,Stanford Health Care-Stanford Hospital,New Mexico,yes
7126,Duke University Hospital,Michigan,no
7127,Hospitals of the University of Pennsylvania,Texas,no
7128,Mayo Clinic - Phoenix,MontanaNebraska,yes
7129,Mayo Clinic,Kentucky,yes
7130,Cleveland Clinic,North Dakota,no
7131,The Mount Sinai Hospital,Mississippi,no
7132,New York-Presbyterian Hospital,MontanaNebraska,yes
7133,Hospitals of the University of Pennsylvania,North Dakota,yes
7134,Brigham And Women's Hospital,Colorado,no
7135,Ronald Reagan UCLA Medical Center,Alabama,no
7136,Cleveland Clinic Fairview Hospital,Delaware,no
7137,New York-Presbyterian Hospital,IllinoisIndiana,no
7138,Cleveland Clinic Fairview Hospital,North Dakota,no
7139,Cleveland Clinic Fairview Hospital,Ohio,yes
7140,Massachusetts General Hospital,Iowa,yes
7141,University of Wisconsin Hospital,IllinoisIndiana,no
7142,Cedars-Sinai Medical Center,Nevada,no
7143,University of Wisconsin Hospital,Mississippi,no
7144,University of Michigan Hospitals,Georgia,yes
7145,Cedars-Sinai Medical Center,Louisiana,yes
7146,NYU Langone Hospital,PennsylvaniaRhode Island,yes
7147,Massachusetts General Hospital,Vermont,yes
7148,Massachusetts General Hospital,Colorado,no
7149,Hospitals of the University of Pennsylvania,Louisiana,no
7150,University of Michigan Hospitals,New Hampshire,no
7151,University of Michigan Hospitals,Wisconsin,yes
7152,Brigham And Women's Hospital,Mississippi,no
7153,The Johns Hopkins Hospital,Oregon,no
7154,Cleveland Clinic,Georgia,yes
7155,The Mount Sinai Hospital,Missouri,yes
7156,New York-Presbyterian Hospital,Louisiana,yes
7157,University of Michigan Hospitals,IllinoisIndiana,yes
7158,New York-Presbyterian Hospital,Michigan,no
7159,Massachusetts General Hospital,Maine,yes
7160,Massachusetts General Hospital,Arizona,yes
7161,New York-Presbyterian Hospital,South Dakota,no
7162,University of Wisconsin Hospital,Arizona,no
7163,University of Michigan Hospitals,North Dakota,yes
7164,Stanford Health Care-Stanford Hospital,Idaho,yes
7165,Northwestern Memorial Hospital,Maryland,yes
7166,Brigham And Women's Hospital,Iowa,yes
7167,Mayo Clinic - Phoenix,Tennessee,no
7168,Ronald Reagan UCLA Medical Center,Connecticut,no
7169,UCLA Medical Center,Nevada,no
7170,Hospitals of the University of Pennsylvania,Hawaii,no
7171,Cleveland Clinic,Michigan,no
7172,New York-Presbyterian Hospital,Massachusetts,no
7173,Cleveland Clinic Fairview Hospital,Arkansas,no
7174,Massachusetts General Hospital,Maryland,no
7175,Duke University Hospital,Hawaii,no
7176,Ronald Reagan UCLA Medical Center,Alabama,no
7177,University of Wisconsin Hospital,Georgia,no
7178,UCLA Medical Center,Utah,yes
7179,New York-Presbyterian Hospital,Mississippi,no
7180,Brigham And Women's Hospital,Maryland,yes
7181,University of Michigan Hospitals,North Carolina,yes
7182,Northwestern Memorial Hospital,West Virginia,yes
7183,Brigham And Women's Hospital,North Dakota,no
7184,University of Michigan Hospitals,North Carolina,no
7185,Cleveland Clinic,Idaho,yes
7186,NYU Langone Hospital,South Dakota,yes
7187,NYU Langone Hospital,Alaska,yes
7188,NYU Langone Hospital,Georgia,yes
7189,University of Wisconsin Hospital,Virginia,no
7190,Stanford Health Care-Stanford Hospital,Iowa,no
7191,Cleveland Clinic,Maryland,yes
7192,Cedars-Sinai Medical Center,Ohio,yes
7193,University of Michigan Hospitals,Kansas,no
7194,Massachusetts General Hospital,Vermont,no
7195,Duke University Hospital,Ohio,yes
7196,Cleveland Clinic,Georgia,no
7197,UCLA Medical Center,New York,no
7198,Mayo Clinic,Maryland,no
7199,Brigham And Women's Hospital,Alabama,yes
7200,Cleveland Clinic Fairview Hospital,PennsylvaniaRhode Island,no
7201,The Johns Hopkins Hospital,Utah,no
7202,Duke University Hospital,Alabama,yes
7203,Northwestern Memorial Hospital,Connecticut,yes
7204,University of Wisconsin Hospital,IllinoisIndiana,no
7205,Massachusetts General Hospital,Wisconsin,yes
7206,The Johns Hopkins Hospital,Vermont,no
7207,Cedars-Sinai Medical Center,Mississippi,yes
7208,University of Michigan Hospitals,Georgia,no
7209,Stanford Health Care-Stanford Hospital,Missouri,yes
7210,University of Michigan Hospitals,South Dakota,no
7211,Hospitals of the University of Pennsylvania,New Jersey,yes
7212,University of Wisconsin Hospital,Delaware,no
7213,Cedars-Sinai Medical Center,Mississippi,no
7214,New York-Presbyterian Hospital,Arizona,no
7215,New York-Presbyterian Hospital,Delaware,yes
7216,The Mount Sinai Hospital,New Hampshire,yes
7217,Northwestern Memorial Hospital,Michigan,no
7218,UCSF Medical Center,Hawaii,yes
7219,UCLA Medical Center,Kentucky,no
7220,NYU Langone Hospital,Texas,yes
7221,NYU Langone Hospital,Hawaii,no
7222,New York-Presbyterian Hospital,Hawaii,no
7223,Cleveland Clinic Fairview Hospital,Mississippi,yes
7224,Cleveland Clinic Fairview Hospital,Texas,yes
7225,Stanford Health Care-Stanford Hospital,North Dakota,no
7226,Massachusetts General Hospital,Iowa,no
7227,Ronald Reagan UCLA Medical Center,North Dakota,no
7228,Ronald Reagan UCLA Medical Center,Ohio,yes
7229,Mayo Clinic,Connecticut,no
7230,Stanford Health Care-Stanford Hospital,New Mexico,yes
7231,Cleveland Clinic Fairview Hospital,Missouri,yes
7232,The Mount Sinai Hospital,Kentucky,yes
7233,University of Michigan Hospitals,Maryland,yes
7234,UCLA Medical Center,Texas,no
7235,Hospitals of the University of Pennsylvania,California,no
7236,Duke University Hospital,Arizona,no
7237,Ronald Reagan UCLA Medical Center,Maryland,no
7238,Cedars-Sinai Medical Center,Washington,no
7239,Duke University Hospital,Washington,yes
7240,Cleveland Clinic Fairview Hospital,Alaska,no
7241,Hospitals of the University of Pennsylvania,Arizona,no
7242,The Johns Hopkins Hospital,North Carolina,no
7243,Cleveland Clinic,Oklahoma,no
7244,University of Wisconsin Hospital,Ohio,no
7245,Cleveland Clinic Fairview Hospital,Maine,yes
7246,Cleveland Clinic Fairview Hospital,South Dakota,no
7247,Ronald Reagan UCLA Medical Center,Connecticut,yes
7248,Hospitals of the University of Pennsylvania,Massachusetts,yes
7249,UCSF Medical Center,Hawaii,yes
7250,The Mount Sinai Hospital,Louisiana,yes
7251,Duke University Hospital,Oklahoma,no
7252,NYU Langone Hospital,Idaho,yes
7253,University of Wisconsin Hospital,Utah,no
7254,Hospitals of the University of Pennsylvania,Arizona,yes
7255,Cleveland Clinic Fairview Hospital,Arizona,no
7256,NYU Langone Hospital,Wisconsin,yes
7257,University of Michigan Hospitals,Maine,no
7258,Mayo Clinic - Phoenix,New York,yes
7259,Massachusetts General Hospital,Idaho,no
7260,Massachusetts General Hospital,Tennessee,yes
7261,UCSF Medical Center,Texas,no
7262,Mayo Clinic - Phoenix,Connecticut,yes
7263,Massachusetts General Hospital,Utah,no
7264,UCSF Medical Center,Florida,no
7265,Stanford Health Care-Stanford Hospital,Georgia,yes
7266,Cleveland Clinic,Washington,yes
7267,University of Wisconsin Hospital,Hawaii,no
7268,The Johns Hopkins Hospital,Washington,yes
7269,Ronald Reagan UCLA Medical Center,South Carolina,yes
7270,Northwestern Memorial Hospital,Oregon,yes
7271,Northwestern Memorial Hospital,New York,yes
7272,Brigham And Women's Hospital,Kentucky,no
7273,Stanford Health Care-Stanford Hospital,West Virginia,no
7274,Cleveland Clinic,Alabama,no
7275,UCLA Medical Center,New Hampshire,no
7276,Northwestern Memorial Hospital,Louisiana,no
7277,New York-Presbyterian Hospital,Massachusetts,yes
7278,The Johns Hopkins Hospital,Mississippi,no
7279,NYU Langone Hospital,Ohio,no
7280,NYU Langone Hospital,New Jersey,no
7281,Brigham And Women's Hospital,Hawaii,no
7282,The Johns Hopkins Hospital,New Mexico,yes
7283,Cleveland Clinic Fairview Hospital,Utah,yes
7284,UCSF Medical Center,Kentucky,yes
7285,Cleveland Clinic,South Carolina,yes
7286,Hospitals of the University of Pennsylvania,Nevada,no
7287,Cedars-Sinai Medical Center,Georgia,yes
7288,Cleveland Clinic,Delaware,yes
7289,University of Michigan Hospitals,Delaware,no
7290,Cleveland Clinic,Connecticut,yes
7291,Massachusetts General Hospital,Kentucky,no
7292,Hospitals of the University of Pennsylvania,Missouri,yes
7293,UCSF Medical Center,PennsylvaniaRhode Island,no
7294,Cedars-Sinai Medical Center,Michigan,yes
7295,Mayo Clinic - Phoenix,New Hampshire,no
7296,Mayo Clinic - Phoenix,New Hampshire,yes
7297,Cleveland Clinic Fairview Hospital,Colorado,yes
7298,Ronald Reagan UCLA Medical Center,New Jersey,no
7299,Mayo Clinic - Phoenix,Minnesota,yes
7300,UCLA Medical Center,New York,no
7301,The Mount Sinai Hospital,Minnesota,no
7302,Massachusetts General Hospital,Maine,no
7303,University of Wisconsin Hospital,Missouri,no
7304,The Johns Hopkins Hospital,IllinoisIndiana,no
7305,New York-Presbyterian Hospital,Alaska,no
7306,Northwestern Memorial Hospital,Maine,no
7307,University of Wisconsin Hospital,Ohio,no
7308,UCLA Medical Center,Texas,no
7309,University of Wisconsin Hospital,Florida,no
7310,Cleveland Clinic,Vermont,no
7311,UCLA Medical Center,Idaho,yes
7312,Duke University Hospital,New Jersey,no
7313,Northwestern Memorial Hospital,Connecticut,yes
7314,Cleveland Clinic,Oregon,no
7315,Ronald Reagan UCLA Medical Center,North Carolina,no
7316,University of Wisconsin Hospital,Nevada,yes
7317,Cleveland Clinic Fairview Hospital,Maryland,no
7318,Mayo Clinic,PennsylvaniaRhode Island,yes
7319,The Mount Sinai Hospital,Kansas,yes
7320,UCSF Medical Center,PennsylvaniaRhode Island,no
7321,New York-Presbyterian Hospital,New Hampshire,no
7322,UCSF Medical Center,Massachusetts,no
7323,University of Wisconsin Hospital,Tennessee,yes
7324,New York-Presbyterian Hospital,Maryland,yes
7325,Northwestern Memorial Hospital,Connecticut,no
7326,The Mount Sinai Hospital,New Jersey,no
7327,Brigham And Women's Hospital,North Dakota,yes
7328,Hospitals of the University of Pennsylvania,IllinoisIndiana,no
7329,Hospitals of the University of Pennsylvania,South Dakota,no
